"","start","end","igg","start_name","end_name","truth","Enzyme","truth_bokan","truth_bokan_all","k_2010_group_1.spearman.ppcor","k_2010_group_1.spearman.ppcor.glycan","k_2010_group_1.substrateProduct_ratio","k_2010_group_2.spearman.ppcor","k_2010_group_2.spearman.ppcor.glycan","k_2010_group_2.substrateProduct_ratio","k_2010_group_4.spearman.ppcor","k_2010_group_4.spearman.ppcor.glycan","k_2010_group_4.substrateProduct_ratio","k_2013_group_1.spearman.ppcor","k_2013_group_1.spearman.ppcor.glycan","k_2013_group_1.substrateProduct_ratio","k_2013_group_2.spearman.ppcor","k_2013_group_2.spearman.ppcor.glycan","k_2013_group_2.substrateProduct_ratio","k_2013_group_4.spearman.ppcor","k_2013_group_4.spearman.ppcor.glycan","k_2013_group_4.substrateProduct_ratio","split_group_1.spearman.ppcor","split_group_1.spearman.ppcor.glycan","split_group_1.substrateProduct_ratio","split_group_2.spearman.ppcor","split_group_2.spearman.ppcor.glycan","split_group_2.substrateProduct_ratio","split_group_4.spearman.ppcor","split_group_4.spearman.ppcor.glycan","split_group_4.substrateProduct_ratio","vis_group_1.spearman.ppcor","vis_group_1.spearman.ppcor.glycan","vis_group_1.substrateProduct_ratio","vis_group_2.spearman.ppcor","vis_group_2.spearman.ppcor.glycan","vis_group_2.substrateProduct_ratio","vis_group_4.spearman.ppcor","vis_group_4.spearman.ppcor.glycan","vis_group_4.substrateProduct_ratio"
"671","195","200","2","G1FN","G1FNS",1,"ST6GAL1",NA,"T",NA,NA,NA,0.3290900755484,0.10998089748713,0.4418245223788,NA,NA,NA,NA,NA,NA,0.339666938457871,-0.00371307843389961,0.445332240447174,NA,NA,NA,NA,NA,NA,0.469454514649672,0.034635229002182,0.44069331555978,NA,NA,NA,NA,NA,NA,0.23638436502665,0.062493954864287,0.44467152711224,NA,NA,NA
"672","195","200","4","G1FN","G1FNS",1,"ST6GAL1",NA,"T",NA,NA,NA,NA,NA,NA,0.361969221470283,-0.12877580994156,0.440014367521918,NA,NA,NA,NA,NA,NA,0.47278514498271,-0.107524096114768,0.448278096818892,NA,NA,NA,NA,NA,NA,0.373443110620415,-0.144441571010213,0.438884975585927,NA,NA,NA,NA,NA,NA,0.338450321622873,-0.164716036215784,0.446700266862548
"673","195","201","1","G1FN","G2FNS",0,NA,NA,NA,-0.00926049114422504,0.0460369128891648,0.22007634271869,NA,NA,NA,NA,NA,NA,-0.133537390765188,-0.0869987653236273,0.219684752832846,NA,NA,NA,NA,NA,NA,-0.122925477859167,0.0354202624325701,0.217027167739687,NA,NA,NA,NA,NA,NA,-0.0216226542820175,0.175290072056973,0.220674076882182,NA,NA,NA,NA,NA,NA
"674","195","201","2","G1FN","G2FNS",0,NA,NA,NA,NA,NA,NA,-0.0314770545086888,0.173677240026382,0.224289431487143,NA,NA,NA,NA,NA,NA,0.0089814521771845,0.0791774430746297,0.226134122651885,NA,NA,NA,NA,NA,NA,-0.0951646216727917,0.0468583145617817,0.223943273117349,NA,NA,NA,NA,NA,NA,0.00667065868209131,0.139663577961624,0.225719174226245,NA,NA,NA
"675","195","201","4","G1FN","G2FNS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0804879968812632,0.0445279692691317,0.225671306715589,NA,NA,NA,NA,NA,NA,-0.149903692188369,-0.133272227785459,0.224017079967471,NA,NA,NA,NA,NA,NA,-0.123988650217365,-0.0694318589959564,0.218263634454813,NA,NA,NA,NA,NA,NA,-0.106462290491328,0.123121414874568,0.225551748920412
"676","196","108","1","G2NS","G0",0,NA,NA,NA,NA,0.0503249930639909,29.3417731369395,NA,NA,NA,NA,NA,NA,NA,-0.116030601840654,26.8969519268959,NA,NA,NA,NA,NA,NA,NA,-0.0135771801873584,27.1995429372038,NA,NA,NA,NA,NA,NA,NA,-0.00050474627107479,29.6346689739275,NA,NA,NA,NA,NA,NA
"677","196","108","2","G2NS","G0",0,NA,NA,NA,NA,NA,NA,NA,-0.00899539339009659,27.9648164319726,NA,NA,NA,NA,NA,NA,NA,0.0933186328597624,25.9613903149121,NA,NA,NA,NA,NA,NA,NA,0.0166922979554456,26.1901796560713,NA,NA,NA,NA,NA,NA,NA,-0.0217616160669998,27.4602276333138,NA,NA,NA
"678","196","139","1","G2NS","G1",0,NA,NA,NA,-0.229140806434245,-0.0987914163876549,23.0375705814364,NA,NA,NA,NA,NA,NA,-0.151678654371928,-0.0212058681173517,21.1317736847948,NA,NA,NA,NA,NA,NA,-0.133031216493557,-0.053081899033214,21.4055716764765,NA,NA,NA,NA,NA,NA,-0.247268272921534,-0.149566634464214,23.3230345772625,NA,NA,NA,NA,NA,NA
"679","196","139","2","G2NS","G1",0,NA,NA,NA,NA,NA,NA,-0.168780241170793,-0.139205937942709,21.9439681617807,NA,NA,NA,NA,NA,NA,-0.0564400260030378,-0.183066012230234,20.328192042863,NA,NA,NA,NA,NA,NA,-0.160530243485154,-0.0586905754032811,20.5717019119084,NA,NA,NA,NA,NA,NA,-0.206719732807173,-0.0856550218217055,21.6050412282051,NA,NA,NA
"680","196","148","1","G2NS","G0N",0,NA,NA,NA,-0.168051112649165,-0.0871626801139581,13.3584431742844,NA,NA,NA,NA,NA,NA,0.0293883612219386,0.116809692427937,12.512902189234,NA,NA,NA,NA,NA,NA,-0.107263595106008,-0.0308747476348709,12.5655297829923,NA,NA,NA,NA,NA,NA,-0.0530413066474917,0.0296125582904492,13.5617079920188,NA,NA,NA,NA,NA,NA
"681","196","148","2","G2NS","G0N",0,NA,NA,NA,NA,NA,NA,-0.0787758472908528,0.00126181524132339,12.5820224677445,NA,NA,NA,NA,NA,NA,-0.0739725500197757,-0.0405478869583528,11.8846687265133,NA,NA,NA,NA,NA,NA,-0.0790898002549201,-0.106045765992741,11.9734194671017,NA,NA,NA,NA,NA,NA,-0.0675373899595682,0.03343358283739,12.3474098171954,NA,NA,NA
"682","196","154","1","G2NS","G0F",0,NA,NA,NA,-0.107789358386504,0.0370288967700016,16.2939793429217,NA,NA,NA,NA,NA,NA,-0.0812151054488601,0.137256055011786,14.9370083105713,NA,NA,NA,NA,NA,NA,-0.104491432259522,0.117749920410602,15.1629446970995,NA,NA,NA,NA,NA,NA,-0.0705107898590074,-0.00986346159441141,16.4694876652647,NA,NA,NA,NA,NA,NA
"683","196","154","2","G2NS","G0F",0,NA,NA,NA,NA,NA,NA,0.0371854399717244,0.0427320677261463,16.0042788169448,NA,NA,NA,NA,NA,NA,0.0948215313154838,0.0250272038013476,14.670207974909,NA,NA,NA,NA,NA,NA,0.0198366690732104,0.0571000007990691,14.8120058882769,NA,NA,NA,NA,NA,NA,-0.0214308627235261,0.00825673733965327,15.6138842271059,NA,NA,NA
"684","196","164","1","G2NS","G2",0,NA,NA,NA,0.0859161675409943,-0.0240465372878096,11.3255443568983,NA,NA,NA,NA,NA,NA,0.131366346067462,0.0105511068491752,10.4355510781495,NA,NA,NA,NA,NA,NA,0.0831972550213882,-0.036986711097859,10.599821289769,NA,NA,NA,NA,NA,NA,0.185443690460206,-0.0027417869846059,11.4405350374634,NA,NA,NA,NA,NA,NA
"685","196","164","2","G2NS","G2",0,NA,NA,NA,NA,NA,NA,0.130613425216844,0.0193524702159164,10.7151681040743,NA,NA,NA,NA,NA,NA,0.0189305523154728,-0.0929502158572484,10.0526980368568,NA,NA,NA,NA,NA,NA,0.0421150753036747,-0.18344147367831,10.1667230499684,NA,NA,NA,NA,NA,NA,0.156888952192795,0.00297287528927489,10.5732405421236,NA,NA,NA
"686","196","165","1","G2NS","G1S",0,NA,NA,NA,0.113860287400552,0.236178586018755,8.53430843459941,NA,NA,NA,NA,NA,NA,0.0139787410872695,0.12577226498262,7.69052377190053,NA,NA,NA,NA,NA,NA,-0.0310274104228939,0.16913253782945,7.7378016848934,NA,NA,NA,NA,NA,NA,0.11089435631151,0.162448804244922,8.64969801238481,NA,NA,NA,NA,NA,NA
"687","196","165","2","G2NS","G1S",0,NA,NA,NA,NA,NA,NA,0.155675074476486,-0.00462049208778034,8.43640604472798,NA,NA,NA,NA,NA,NA,0.058148677613137,-0.0279979745104385,7.55502840630889,NA,NA,NA,NA,NA,NA,0.0917142114218662,0.111072382883494,7.61738459892935,NA,NA,NA,NA,NA,NA,0.0361908923705107,-0.0686625710813502,8.34828662533003,NA,NA,NA
"688","196","173","1","G2NS","G1N",0,NA,NA,NA,-0.226314826468114,0.0414263603675899,10.3724566335769,NA,NA,NA,NA,NA,NA,-0.393247250237228,-0.162834578224422,9.76333758863238,NA,NA,NA,NA,NA,NA,-0.304030256382702,-0.0700075617020398,9.81796016138456,NA,NA,NA,NA,NA,NA,-0.253891603642114,-0.00152887233881494,10.5634566273824,NA,NA,NA,NA,NA,NA
"689","196","173","2","G2NS","G1N",0,NA,NA,NA,NA,NA,NA,-0.154494347843727,-0.011268665776023,9.75157854262511,NA,NA,NA,NA,NA,NA,0.0421517071387644,0.381113395337985,9.23270281438926,NA,NA,NA,NA,NA,NA,-0.252653876157942,0.0582695717173715,9.33056348849797,NA,NA,NA,NA,NA,NA,-0.29129969140742,-0.120449554419358,9.59747038381481,NA,NA,NA
"690","196","176","1","G2NS","G1F",0,NA,NA,NA,0.0056162965821857,-0.0368436545897665,12.742344570585,NA,NA,NA,NA,NA,NA,0.0512951183668026,0.00820391459988291,11.6919127144012,NA,NA,NA,NA,NA,NA,0.0479334838849415,0.012050356638036,11.8727994613274,NA,NA,NA,NA,NA,NA,0.0493989959840101,-0.0319972863551251,12.8952069769775,NA,NA,NA,NA,NA,NA
"691","196","176","2","G2NS","G1F",0,NA,NA,NA,NA,NA,NA,-0.0559478527289226,-0.0110685205197481,12.4317091412329,NA,NA,NA,NA,NA,NA,0.0499388279044882,0.0217194626560568,11.3903429306604,NA,NA,NA,NA,NA,NA,0.0456104643788512,0.126700978224969,11.5192353424402,NA,NA,NA,NA,NA,NA,0.00247823249223987,0.00243748025660371,12.1452783409913,NA,NA,NA
"692","196","182","1","G2NS","G0FN",0,NA,NA,NA,0.0747493287615294,-0.0434521376764818,7.46936710096611,NA,NA,NA,NA,NA,NA,0.0476245947743057,-0.036937724225451,6.95435838818004,NA,NA,NA,NA,NA,NA,0.0290644657986511,-0.0554621817022167,7.01065549014339,NA,NA,NA,NA,NA,NA,0.000529377016292269,-0.0179880237167879,7.58580637648438,NA,NA,NA,NA,NA,NA
"693","196","182","2","G2NS","G0FN",0,NA,NA,NA,NA,NA,NA,0.00507673940348533,-0.070829827909868,7.16389649530653,NA,NA,NA,NA,NA,NA,-0.115475426017275,-0.121697188092168,6.63616245128045,NA,NA,NA,NA,NA,NA,-0.0391696106568149,-0.110764277794547,6.68085722762142,NA,NA,NA,NA,NA,NA,0.0871555632019517,-0.0295770954038396,7.00636743478536,NA,NA,NA
"694","196","184","1","G2NS","G2S",0,NA,NA,NA,-0.0432116006522478,0.0125237897664843,4.45139682631468,NA,NA,NA,NA,NA,NA,-0.00579664094378039,-0.0080894091643564,4.00563764821826,NA,NA,NA,NA,NA,NA,-0.0760841901014672,0.00281679280603861,4.05709028476207,NA,NA,NA,NA,NA,NA,-0.118284438020944,-0.0163842439501313,4.50149292005108,NA,NA,NA,NA,NA,NA
"695","196","184","2","G2NS","G2S",0,NA,NA,NA,NA,NA,NA,-0.18485893303321,-0.0774466883645859,4.24636152921995,NA,NA,NA,NA,NA,NA,-0.0710598807612681,0.127741117975272,3.85053648133766,NA,NA,NA,NA,NA,NA,-0.0254436703243344,0.104629960938945,3.89018465472815,NA,NA,NA,NA,NA,NA,-0.0708292084736379,0.0727148538593643,4.20076888089281,NA,NA,NA
"696","196","187","1","G2NS","G2N",1,NA,NA,NA,0.622189403080226,0.0140156385695687,4.90527713256859,NA,NA,NA,NA,NA,NA,0.605446961973298,0.313760743520994,4.66793117347792,NA,NA,NA,NA,NA,NA,0.646875996662976,0.242477565926147,4.68740238122741,NA,NA,NA,NA,NA,NA,0.750258694703358,0.31178104254389,4.97838908881798,NA,NA,NA,NA,NA,NA
"697","196","187","2","G2NS","G2N",1,NA,NA,NA,NA,NA,NA,0.594131604715706,0.252889156877544,4.72316580355372,NA,NA,NA,NA,NA,NA,0.457313231726978,0.273380360884724,4.54545094634924,NA,NA,NA,NA,NA,NA,0.677809275674783,0.302318129171163,4.5732314134348,NA,NA,NA,NA,NA,NA,0.598721205027303,0.0458359283177841,4.666471457583,NA,NA,NA
"698","196","188","1","G2NS","G1NS",1,NA,NA,NA,0.737983903854981,0.252826728662672,2.07304865659573,NA,NA,NA,NA,NA,NA,0.805501951086646,0.238342927330581,2.00125163850564,NA,NA,NA,NA,NA,NA,0.722238870048546,0.277103665522725,2.00536100711303,NA,NA,NA,NA,NA,NA,0.592800920431479,-0.0646109002843535,2.13676341040001,NA,NA,NA,NA,NA,NA
"699","196","188","2","G2NS","G1NS",1,NA,NA,NA,NA,NA,NA,0.547699973793148,0.190047559277154,2.03430338859212,NA,NA,NA,NA,NA,NA,0.166605559564817,0.11923212415407,1.89389664812479,NA,NA,NA,NA,NA,NA,0.60461990853264,0.106954685225047,1.99537985993889,NA,NA,NA,NA,NA,NA,0.709974748145286,0.168603381355169,2.01432632814223,NA,NA,NA
"700","196","189","1","G2NS","G2F",0,NA,NA,NA,-0.115507586332768,-0.0215778727136951,6.30114662258811,NA,NA,NA,NA,NA,NA,-0.142235739436902,-0.0436570767073692,5.7721045173143,NA,NA,NA,NA,NA,NA,-0.134170873679213,0.0391838023066661,5.87430183739249,NA,NA,NA,NA,NA,NA,-0.104283671702136,0.117623800206332,6.38293341964474,NA,NA,NA,NA,NA,NA
"701","196","189","2","G2NS","G2F",0,NA,NA,NA,NA,NA,NA,-0.0133803655733574,0.0889452743802121,6.08976562142338,NA,NA,NA,NA,NA,NA,0.0634805739172605,0.172280287042626,5.59875308910138,NA,NA,NA,NA,NA,NA,-0.0571663333386063,0.0495624720948405,5.66881814284806,NA,NA,NA,NA,NA,NA,-0.113468159043394,0.00842316048200925,5.96392344847052,NA,NA,NA
"702","196","190","1","G2NS","G1FS",0,NA,NA,NA,0.0789671081822296,0.0117587968815284,5.83106448877422,NA,NA,NA,NA,NA,NA,0.0852789903793654,-0.160335119439704,5.34498185663104,NA,NA,NA,NA,NA,NA,0.106772181802138,-0.0859976857722537,5.37575347828323,NA,NA,NA,NA,NA,NA,0.0819237820794442,-0.0751199546827749,5.89744972829704,NA,NA,NA,NA,NA,NA
"703","196","190","2","G2NS","G1FS",0,NA,NA,NA,NA,NA,NA,-0.032447454405793,-0.134909913440981,5.79551834069598,NA,NA,NA,NA,NA,NA,-0.0746405001005246,-0.0671519068262375,5.30312743922395,NA,NA,NA,NA,NA,NA,-0.0139322077875865,-0.144010522082468,5.32887908143673,NA,NA,NA,NA,NA,NA,0.0534896212392351,-0.0665661310803445,5.67623926273361,NA,NA,NA
"704","196","195","1","G2NS","G1FN",0,NA,NA,NA,0.106274222471497,-0.185909203207676,5.7696240753415,NA,NA,NA,NA,NA,NA,0.138260260835925,-0.0429334667826833,5.38691621371792,NA,NA,NA,NA,NA,NA,0.132355300711188,-0.130757526396871,5.43066986406797,NA,NA,NA,NA,NA,NA,0.0505595511583402,-0.188887644784223,5.87298822195201,NA,NA,NA,NA,NA,NA
"705","196","195","2","G2NS","G1FN",0,NA,NA,NA,NA,NA,NA,-0.0606461941750692,-0.190739380971973,5.47172522074848,NA,NA,NA,NA,NA,NA,-0.0984265088616328,-0.0254786618337745,5.07063737046222,NA,NA,NA,NA,NA,NA,-0.00369176452735809,-0.1150324246833,5.11143844289206,NA,NA,NA,NA,NA,NA,0.0318713408247105,-0.185906462832703,5.36381431481607,NA,NA,NA
"706","196","196","1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
"707","196","196","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA
"708","196","196",NA,"G2NS","G2NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","196","197","1","G2NS","G2FS",0,NA,NA,NA,-0.000101000285968539,-0.0695867717560423,3.04017772241654,NA,NA,NA,NA,NA,NA,0.0131267225078642,0.086541777680238,2.77152304153473,NA,NA,NA,NA,NA,NA,0.0306125512087586,-0.0578003828690874,2.79606869728724,NA,NA,NA,NA,NA,NA,-0.0308545859950158,-0.124832607086081,3.07698584346649,NA,NA,NA,NA,NA,NA
"710","196","197","2","G2NS","G2FS",0,NA,NA,NA,NA,NA,NA,0.0636885084975987,-0.0737861546891172,2.94891118948853,NA,NA,NA,NA,NA,NA,-0.105629253200245,-0.165930701153101,2.6994646069967,NA,NA,NA,NA,NA,NA,-0.0396392952351338,-0.0143436147562539,2.71422941489459,NA,NA,NA,NA,NA,NA,0.011216623032512,-0.154085650278812,2.89508446859663,NA,NA,NA
"711","196","199","1","G2NS","G2FN",0,NA,NA,NA,-0.0551968092739618,0.0870727016686763,2.7432545894487,NA,NA,NA,NA,NA,NA,-0.148401264142779,-0.0621316452269851,2.56024233388011,NA,NA,NA,NA,NA,NA,-0.15918353238671,-0.0138978176294107,2.58121950502479,NA,NA,NA,NA,NA,NA,-0.159752706427703,-0.0533805101962009,2.79775712982634,NA,NA,NA,NA,NA,NA
"712","196","199","2","G2NS","G2FN",0,NA,NA,NA,NA,NA,NA,-0.127531929973482,-0.0449928889669628,2.64791362188117,NA,NA,NA,NA,NA,NA,-0.137220543110107,-0.1083828174015,2.46845246249309,NA,NA,NA,NA,NA,NA,-0.136977833947059,-0.00402328823361484,2.49014873090978,NA,NA,NA,NA,NA,NA,-0.113873680351797,0.0631267063920511,2.60082269567736,NA,NA,NA
"713","196","200","1","G2NS","G1FNS",0,NA,NA,NA,0.000135100086226365,0.0310898733896095,2.5488481011626,NA,NA,NA,NA,NA,NA,0.0086020393479914,0.0286226442683555,2.38838195848489,NA,NA,NA,NA,NA,NA,0.0403361025711404,0.0658621135492932,2.38008599284853,NA,NA,NA,NA,NA,NA,0.108586905619658,0.23941691538732,2.59922995173441,NA,NA,NA,NA,NA,NA
"714","196","200","2","G2NS","G1FNS",0,NA,NA,NA,NA,NA,NA,0.120594641115752,0.110206555828898,2.41732769115185,NA,NA,NA,NA,NA,NA,0.139037662291761,0.0406719680502197,2.25801731827753,NA,NA,NA,NA,NA,NA,0.180373991163024,0.176067722846954,2.25261788153132,NA,NA,NA,NA,NA,NA,0.00629337898753157,0.103884904249082,2.38505090002881,NA,NA,NA
"715","196","201","1","G2NS","G2FNS",0,NA,NA,NA,-0.11464735593615,0.0756651399946101,1.26932937945745,NA,NA,NA,NA,NA,NA,-0.103507515903525,0.0555150224131421,1.18346444646074,NA,NA,NA,NA,NA,NA,-0.104525302054583,0.104256333601491,1.17861347960342,NA,NA,NA,NA,NA,NA,-0.112392969851797,0.0123496886161643,1.2958541525095,NA,NA,NA,NA,NA,NA
"716","196","201","2","G2NS","G2FNS",0,NA,NA,NA,NA,NA,NA,-0.000601155135286918,0.239678725773034,1.22701631469264,NA,NA,NA,NA,NA,NA,0.0705449278598197,0.215988898171706,1.14666036419667,NA,NA,NA,NA,NA,NA,-0.127449449865912,0.0618498066575137,1.14467167459306,NA,NA,NA,NA,NA,NA,-0.01049497271498,0.031935247565823,1.2106667814076,NA,NA,NA
"717","197","108","1","G2FS","G0",0,NA,NA,NA,NA,0.0794136804484495,9.65713536744769,NA,NA,NA,NA,NA,NA,NA,-0.0206081662825446,9.71179126140804,NA,NA,NA,NA,NA,NA,NA,-0.065279336752421,9.73295240514508,NA,NA,NA,NA,NA,NA,NA,0.00178365716576492,9.63563807683829,NA,NA,NA,NA,NA,NA
"718","197","108","2","G2FS","G0",0,NA,NA,NA,NA,NA,NA,NA,-0.020481363383469,9.48465322314562,NA,NA,NA,NA,NA,NA,NA,0.0225238847742962,9.6229661882977,NA,NA,NA,NA,NA,NA,NA,0.00749036000201956,9.65208880185655,NA,NA,NA,NA,NA,NA,NA,-0.0971088024333325,9.48811919220583,NA,NA,NA
"719","197","139","1","G2FS","G1",0,NA,NA,NA,-0.121275047202105,-0.139331681529621,7.5828045361311,NA,NA,NA,NA,NA,NA,-0.095308623154557,-0.111853785759193,7.62902936522438,NA,NA,NA,NA,NA,NA,-0.0869767102342603,-0.0671400097499317,7.65888705133502,NA,NA,NA,NA,NA,NA,-0.111996925777135,-0.101217127799943,7.58414050979761,NA,NA,NA,NA,NA,NA
"720","197","139","2","G2FS","G1",0,NA,NA,NA,NA,NA,NA,-0.0730886368213292,-0.023890471396939,7.44329813773654,NA,NA,NA,NA,NA,NA,-0.130281769865067,0.0176819949210107,7.53450311535544,NA,NA,NA,NA,NA,NA,-0.164233201380953,-0.032016215465037,7.58132105987177,NA,NA,NA,NA,NA,NA,-0.0812240909365972,-0.0715781003742639,7.4651450309965,NA,NA,NA
"721","197","148","1","G2FS","G0N",0,NA,NA,NA,0.0486015034986291,-0.120629571092191,4.39780951707209,NA,NA,NA,NA,NA,NA,0.0895759923434892,-0.075189327591982,4.51874142714067,NA,NA,NA,NA,NA,NA,0.100974723289783,0.00935197977599844,4.49687041813469,NA,NA,NA,NA,NA,NA,0.0783822583498808,-0.017051843987583,4.41081679270558,NA,NA,NA,NA,NA,NA
"722","197","148","2","G2FS","G0N",0,NA,NA,NA,NA,NA,NA,0.102243894452991,0.0142351237187165,4.26813699729751,NA,NA,NA,NA,NA,NA,0.0344697517292981,-0.0239113162121119,4.40609162045822,NA,NA,NA,NA,NA,NA,-0.00664082312959528,0.0664150834550343,4.41295143937077,NA,NA,NA,NA,NA,NA,0.106768145200194,0.0583694990338961,4.26716547661501,NA,NA,NA
"723","197","154","1","G2FS","G0F",0,NA,NA,NA,0.0187011898835635,-0.0586422169714496,5.35916713031367,NA,NA,NA,NA,NA,NA,-0.0553165046670102,-0.179872511892674,5.39156079144241,NA,NA,NA,NA,NA,NA,-0.0228101291985874,-0.0480760091934093,5.42466440475004,NA,NA,NA,NA,NA,NA,0.0252382525812759,-0.0681306190996711,5.35173379774301,NA,NA,NA,NA,NA,NA
"724","197","154","2","G2FS","G0F",0,NA,NA,NA,NA,NA,NA,-0.00774454148334074,-0.0538607119257006,5.42725338700529,NA,NA,NA,NA,NA,NA,0.051548102516163,0.141479164469509,5.43659688070563,NA,NA,NA,NA,NA,NA,0.0788512484921347,0.315798761363352,5.45847628896331,NA,NA,NA,NA,NA,NA,-0.00326478762415601,-0.0243827806390251,5.39404885059217,NA,NA,NA
"725","197","154","4","G2FS","G0F",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0396493009661584,5.33850155719716,NA,NA,NA,NA,NA,NA,NA,-0.0539094112402933,5.37537630474859,NA,NA,NA,NA,NA,NA,NA,0.0109344838897185,5.41937238568453,NA,NA,NA,NA,NA,NA,NA,-0.0271231968804527,5.31887832631554
"726","197","164","1","G2FS","G2",0,NA,NA,NA,0.0526451697643944,-0.0556266205213664,3.72839443396936,NA,NA,NA,NA,NA,NA,-0.0192672829083493,0.0281074093650048,3.76697017085386,NA,NA,NA,NA,NA,NA,-0.0407043736706874,-0.138214543771421,3.79215781286443,NA,NA,NA,NA,NA,NA,0.0629503340932391,-0.0912160262528667,3.72181352405943,NA,NA,NA,NA,NA,NA
"727","197","164","2","G2FS","G2",0,NA,NA,NA,NA,NA,NA,0.0380950527217926,-0.12876405373405,3.63506576344735,NA,NA,NA,NA,NA,NA,0.00984181772231834,-0.0106467016424924,3.72547931504959,NA,NA,NA,NA,NA,NA,0.00378398779909356,0.0241038231294773,3.74661096410072,NA,NA,NA,NA,NA,NA,0.0943205211501297,0.0432962491132934,3.6535745134461,NA,NA,NA
"728","197","165","1","G2FS","G1S",0,NA,NA,NA,0.048056896526325,0.072463793277594,2.80844525054789,NA,NA,NA,NA,NA,NA,0.117001003327516,0.270184431018075,2.77584946826627,NA,NA,NA,NA,NA,NA,0.0982708734202615,0.0770157407838789,2.76819653267928,NA,NA,NA,NA,NA,NA,0.0888109620034775,0.115078142934555,2.81215626011332,NA,NA,NA,NA,NA,NA
"729","197","165","2","G2FS","G1S",0,NA,NA,NA,NA,NA,NA,0.0645940571598515,0.159144232218698,2.86090214114837,NA,NA,NA,NA,NA,NA,-0.0203067633789097,-0.0898909492746638,2.79939952847119,NA,NA,NA,NA,NA,NA,0.00903305157201335,-0.00135050378388341,2.80690285879318,NA,NA,NA,NA,NA,NA,0.0525205465308131,0.221460434757184,2.8837975955523,NA,NA,NA
"730","197","173","1","G2FS","G1N",0,NA,NA,NA,-0.0327303498414173,0.0156542824656799,3.41534569594988,NA,NA,NA,NA,NA,NA,0.00706108792841263,-0.0315867239271683,3.52532450701272,NA,NA,NA,NA,NA,NA,0.0112900004852286,-0.0227610578180901,3.51327496127724,NA,NA,NA,NA,NA,NA,-0.0701909586312936,-0.00976752992308747,3.43614189164462,NA,NA,NA,NA,NA,NA
"731","197","173","2","G2FS","G1N",0,NA,NA,NA,NA,NA,NA,-0.0611598447163866,-0.0172768285789416,3.3084672605171,NA,NA,NA,NA,NA,NA,0.0487163594286934,-0.132139586357151,3.42293810226073,NA,NA,NA,NA,NA,NA,0.0386656724930832,-0.0405450243359103,3.43891896519233,NA,NA,NA,NA,NA,NA,-0.0728892145081269,-0.0617742689499977,3.31704270621447,NA,NA,NA
"732","197","176","1","G2FS","G1F",0,NA,NA,NA,0.029388542390531,-0.318644255923207,4.1910064454672,NA,NA,NA,NA,NA,NA,0.0288753225379453,-0.300804321993124,4.21954948330533,NA,NA,NA,NA,NA,NA,0.00405165054176824,-0.27014191285648,4.24707895539211,NA,NA,NA,NA,NA,NA,0.0474999382984362,-0.243234516260156,4.1904538901484,NA,NA,NA,NA,NA,NA
"733","197","176","2","G2FS","G1F",0,NA,NA,NA,NA,NA,NA,0.0138595005352142,-0.338475864116796,4.21585669358453,NA,NA,NA,NA,NA,NA,-0.0184609099230256,-0.410256441889624,4.22066714642387,NA,NA,NA,NA,NA,NA,-0.115052649336733,-0.546438690361187,4.24479594054289,NA,NA,NA,NA,NA,NA,0.00757655178152298,-0.319663155738311,4.19568450551784,NA,NA,NA
"734","197","176","4","G2FS","G1F",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.125144382323841,-0.594834284527704,4.13057001874475,NA,NA,NA,NA,NA,NA,-0.254409038773162,-0.390828069450458,4.17467157955297,NA,NA,NA,NA,NA,NA,-0.250175108646109,-0.429097598894134,4.21252798904716,NA,NA,NA,NA,NA,NA,-0.140321371693622,-0.358711620557118,4.13423856289428
"735","197","182","1","G2FS","G0FN",0,NA,NA,NA,-0.0449097818990607,0.0534198007202395,2.45652008003215,NA,NA,NA,NA,NA,NA,-0.0366477123539784,0.00709067483559242,2.51013183843176,NA,NA,NA,NA,NA,NA,-0.0159368802915621,-0.0454859649345593,2.50806937641033,NA,NA,NA,NA,NA,NA,-0.0746727538035619,0.043269058298551,2.46499461016943,NA,NA,NA,NA,NA,NA
"736","197","182","2","G2FS","G0FN",0,NA,NA,NA,NA,NA,NA,-0.0850975360287268,0.0282748337296503,2.42938836760083,NA,NA,NA,NA,NA,NA,-0.0787545022706868,0.0162488031340724,2.45927608577815,NA,NA,NA,NA,NA,NA,-0.043271876203085,-0.0738468953568726,2.46200352963136,NA,NA,NA,NA,NA,NA,-0.0721786876728061,0.0167894820074847,2.42052554041887,NA,NA,NA
